/db1/myserver/mariadb/mariadb_files/bin/mariadbd, Version: 10.11.14-MariaDB-log (MariaDB Server). started with:
Tcp port: 3306  Unix socket: /db1/myserver/mariadb/run/mysql.sock
Time		    Id Command	Argument
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'time_zone_name'
		     4 Query	SET SQL_QUOTE_SHOW_CREATE=1
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	show create table `time_zone_name`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='time_zone_name' order by ordinal_position
		     4 Query	SELECT /*!40001 SQL_NO_CACHE */ `Name`, `Time_zone_id` FROM `time_zone_name`
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Init DB	mysql
		     4 Query	select @@collation_database
		     4 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'time_zone_name'
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'time_zone_transition'
		     4 Query	SET SQL_QUOTE_SHOW_CREATE=1
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	show create table `time_zone_transition`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='time_zone_transition' order by ordinal_position
		     4 Query	SELECT /*!40001 SQL_NO_CACHE */ `Time_zone_id`, `Transition_time`, `Transition_type_id` FROM `time_zone_transition`
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Init DB	mysql
		     4 Query	select @@collation_database
		     4 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'time_zone_transition'
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'time_zone_transition_type'
260226  0:15:03	     4 Query	SET SQL_QUOTE_SHOW_CREATE=1
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	show create table `time_zone_transition_type`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='time_zone_transition_type' order by ordinal_position
		     4 Query	SELECT /*!40001 SQL_NO_CACHE */ `Time_zone_id`, `Transition_type_id`, `Offset`, `Is_DST`, `Abbreviation` FROM `time_zone_transition_type`
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Init DB	mysql
		     4 Query	select @@collation_database
		     4 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'time_zone_transition_type'
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'user'
		     4 Query	SET SQL_QUOTE_SHOW_CREATE=1
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	show create table `user`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW FIELDS FROM `user`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Init DB	mysql
		     4 Query	select @@collation_database
		     4 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'user'
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	UNLOCK TABLES
		     4 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'transaction_registry'
		     4 Query	SET SQL_QUOTE_SHOW_CREATE=1
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	show create table `transaction_registry`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='transaction_registry' order by ordinal_position
		     4 Init DB	test
		     4 Query	SHOW CREATE DATABASE IF NOT EXISTS `test`
		     4 Query	SHOW FULL TABLES
		     4 Query	UNLOCK TABLES
		     4 Query	SHOW DATABASES
		     4 Init DB	mysql
		     4 Query	SHOW FULL TABLES
		     4 Query	LOCK TABLES `column_stats` READ /*!32311 LOCAL */,`columns_priv` READ /*!32311 LOCAL */,`db` READ /*!32311 LOCAL */,`event` READ /*!32311 LOCAL */,`func` READ /*!32311 LOCAL */,`global_priv` READ /*!32311 LOCAL */,`gtid_slave_pos` READ /*!32311 LOCAL */,`help_category` READ /*!32311 LOCAL */,`help_keyword` READ /*!32311 LOCAL */,`help_relation` READ /*!32311 LOCAL */,`help_topic` READ /*!32311 LOCAL */,`index_stats` READ /*!32311 LOCAL */,`innodb_index_stats` READ /*!32311 LOCAL */,`innodb_table_stats` READ /*!32311 LOCAL */,`plugin` READ /*!32311 LOCAL */,`proc` READ /*!32311 LOCAL */,`procs_priv` READ /*!32311 LOCAL */,`proxies_priv` READ /*!32311 LOCAL */,`roles_mapping` READ /*!32311 LOCAL */,`servers` READ /*!32311 LOCAL */,`table_stats` READ /*!32311 LOCAL */,`tables_priv` READ /*!32311 LOCAL */,`time_zone` READ /*!32311 LOCAL */,`time_zone_leap_second` READ /*!32311 LOCAL */,`time_zone_name` READ /*!32311 LOCAL */,`time_zone_transition` READ /*!32311 LOCAL */,`time_zone_transition_type` READ /*!32311 LOCAL */,`user` READ /*!32311 LOCAL */
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW CREATE TABLE `column_stats`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW CREATE TABLE `columns_priv`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW CREATE TABLE `db`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW CREATE TABLE `event`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW CREATE TABLE `func`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW CREATE TABLE `global_priv`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW CREATE TABLE `gtid_slave_pos`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW CREATE TABLE `help_category`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW CREATE TABLE `help_keyword`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW CREATE TABLE `help_relation`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW CREATE TABLE `help_topic`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW CREATE TABLE `index_stats`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW CREATE TABLE `innodb_index_stats`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW CREATE TABLE `innodb_table_stats`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW CREATE TABLE `plugin`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW CREATE TABLE `proc`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW CREATE TABLE `procs_priv`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW CREATE TABLE `proxies_priv`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW CREATE TABLE `roles_mapping`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW CREATE TABLE `servers`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW CREATE TABLE `table_stats`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW CREATE TABLE `tables_priv`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW CREATE TABLE `time_zone`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW CREATE TABLE `time_zone_leap_second`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW CREATE TABLE `time_zone_name`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW CREATE TABLE `time_zone_transition`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW CREATE TABLE `time_zone_transition_type`
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	SET SESSION character_set_results = 'binary'
		     4 Query	SHOW CREATE TABLE `user`
		     4 Query	SELECT CHECK_OPTION, DEFINER, SECURITY_TYPE,        CHARACTER_SET_CLIENT, COLLATION_CONNECTION FROM information_schema.views WHERE table_name='user' AND table_schema='mysql'
		     4 Query	SET SESSION character_set_results = 'utf8mb4'
		     4 Query	UNLOCK TABLES
		     4 Init DB	test
		     4 Query	SHOW FULL TABLES
		     4 Query	UNLOCK TABLES
		     4 Quit	
